GRB_name 	 redshift 	 mid_time (s) 	 mid_time- (s) 	 mid_time+ (s) 	 flux [erg.cm-2.s-1 (X) or mJy (opt/IR, radio)] 	 flux_err 	 type of point (detection,extrap,UL) 	 filter 
091020 	 -1.000000 	 94.951100 	 94.841846 	 95.060479 	 1.728922e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 95.169985 	 95.060479 	 95.279616 	 1.716565e-09 	 2.595689e-10 	 3 	 X 
091020 	 -1.000000 	 95.389374 	 95.279616 	 95.499259 	 1.704308e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 95.609270 	 95.499259 	 95.719407 	 1.692152e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 95.829672 	 95.719407 	 95.940063 	 1.680096e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 96.050582 	 95.940063 	 96.161228 	 1.668139e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 96.272001 	 96.161228 	 96.382902 	 1.656283e-09 	 2.540829e-10 	 3 	 X 
091020 	 -1.000000 	 96.493931 	 96.382902 	 96.605088 	 1.644525e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 96.716373 	 96.605088 	 96.827786 	 1.632866e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 96.939327 	 96.827786 	 97.050997 	 1.621306e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 97.162795 	 97.050997 	 97.274722 	 1.609844e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 97.386779 	 97.274722 	 97.498964 	 1.598479e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 97.611278 	 97.498964 	 97.723722 	 1.587211e-09 	 2.400088e-10 	 3 	 X 
091020 	 -1.000000 	 97.836295 	 97.723722 	 97.948999 	 1.576039e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 98.061831 	 97.948999 	 98.174794 	 1.564964e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 98.287887 	 98.174794 	 98.401111 	 1.553984e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 98.514464 	 98.401111 	 98.627949 	 1.543098e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 98.741564 	 98.627949 	 98.855309 	 1.532308e-09 	 2.284230e-10 	 3 	 X 
091020 	 -1.000000 	 98.969186 	 98.855309 	 99.083194 	 1.521611e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 99.197334 	 99.083194 	 99.311605 	 1.511007e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 99.426007 	 99.311605 	 99.540542 	 1.500496e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 99.655208 	 99.540542 	 99.770006 	 1.490078e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 99.884937 	 99.770006 	 100.000000 	 1.479751e-09 	 2.237592e-10 	 3 	 X 
091020 	 -1.000000 	 100.115196 	 100.000000 	 100.230524 	 1.469515e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 100.345985 	 100.230524 	 100.461579 	 1.459370e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 100.577306 	 100.461579 	 100.693167 	 1.449315e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 100.809161 	 100.693167 	 100.925289 	 1.439350e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 101.041550 	 100.925289 	 101.157945 	 1.429473e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 101.274475 	 101.157945 	 101.391139 	 1.419685e-09 	 2.146765e-10 	 3 	 X 
091020 	 -1.000000 	 101.507937 	 101.391139 	 101.624869 	 1.409984e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 101.741937 	 101.624869 	 101.859139 	 1.400371e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 101.976476 	 101.859139 	 102.093948 	 1.390845e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 102.211556 	 102.093948 	 102.329299 	 1.381404e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 102.447178 	 102.329299 	 102.565193 	 1.372049e-09 	 2.104800e-10 	 3 	 X 
091020 	 -1.000000 	 102.683343 	 102.565193 	 102.801630 	 1.362779e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 102.920053 	 102.801630 	 103.038612 	 1.353594e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 103.157308 	 103.038612 	 103.276141 	 1.344492e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 103.395110 	 103.276141 	 103.514217 	 1.335474e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 103.633460 	 103.514217 	 103.752842 	 1.326539e-09 	 2.034984e-10 	 3 	 X 
091020 	 -1.000000 	 103.872360 	 103.752842 	 103.992017 	 1.317686e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 104.111811 	 103.992017 	 104.231743 	 1.308914e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 104.351813 	 104.231743 	 104.472022 	 1.300224e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 104.592369 	 104.472022 	 104.712855 	 1.291615e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 104.833479 	 104.712855 	 104.954243 	 1.283086e-09 	 1.912712e-10 	 3 	 X 
091020 	 -1.000000 	 105.075145 	 104.954243 	 105.196187 	 1.274637e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 105.317369 	 105.196187 	 105.438690 	 1.266266e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 105.560150 	 105.438690 	 105.681751 	 1.257975e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 105.803492 	 105.681751 	 105.925373 	 1.249761e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 106.047394 	 105.925373 	 106.169556 	 1.241625e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 106.291858 	 106.169556 	 106.414302 	 1.233565e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 106.536886 	 106.414302 	 106.659612 	 1.225582e-09 	 1.853253e-10 	 3 	 X 
091020 	 -1.000000 	 106.782479 	 106.659612 	 106.905488 	 1.217674e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 107.028638 	 106.905488 	 107.151931 	 1.209842e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 107.275365 	 107.151931 	 107.398941 	 1.202084e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 107.522660 	 107.398941 	 107.646521 	 1.194400e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 107.770525 	 107.646521 	 107.894672 	 1.186789e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 108.018962 	 107.894672 	 108.143395 	 1.179251e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 108.267972 	 108.143395 	 108.392691 	 1.171786e-09 	 1.771906e-10 	 3 	 X 
091020 	 -1.000000 	 108.517555 	 108.392691 	 108.642562 	 1.164391e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 108.767714 	 108.642562 	 108.893009 	 1.157068e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 109.018449 	 108.893009 	 109.144034 	 1.149815e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 109.269763 	 109.144034 	 109.395637 	 1.142632e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 109.521656 	 109.395637 	 109.647820 	 1.135517e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 109.774129 	 109.647820 	 109.900584 	 1.128471e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 110.027185 	 109.900584 	 110.153931 	 1.121493e-09 	 1.695856e-10 	 3 	 X 
091020 	 -1.000000 	 110.280823 	 110.153931 	 110.407862 	 1.114582e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 110.535047 	 110.407862 	 110.662378 	 1.107737e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 110.789857 	 110.662378 	 110.917482 	 1.100958e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 111.045254 	 110.917482 	 111.173173 	 1.094245e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 111.301239 	 111.173173 	 111.429453 	 1.087597e-09 	 1.644600e-10 	 3 	 X 
091020 	 -1.000000 	 111.557815 	 111.429453 	 111.686325 	 1.081012e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 111.814982 	 111.686325 	 111.943788 	 1.074492e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 112.072743 	 111.943788 	 112.201845 	 1.068034e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 112.331097 	 112.201845 	 112.460497 	 1.061640e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 112.590047 	 112.460497 	 112.719746 	 1.055307e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 112.849594 	 112.719746 	 112.979591 	 1.049036e-09 	 1.609280e-10 	 3 	 X 
091020 	 -1.000000 	 113.109739 	 112.979591 	 113.240036 	 1.042827e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 113.370484 	 113.240036 	 113.501082 	 1.036678e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 113.631830 	 113.501082 	 113.762729 	 1.030589e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 113.893778 	 113.762729 	 114.024979 	 1.024560e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 114.156330 	 114.024979 	 114.287833 	 1.018590e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 114.419488 	 114.287833 	 114.551294 	 1.012679e-09 	 -1.000000e-32 	 0 	 X 
